time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,1.53445780549,-1.64843191678,24.0301974821,6.0569636406,6.164665843,0.0,1.7626116292,-2.460344097,5.51918107505,-0.110249153632,0.00242245861783,0.0,426.2656475352668,426.9883334851554,426.740929445619,426.8426763076067
2.880000000000002,1.64193308209,-1.79945001967,24.3581197128,6.05025271322,6.16508559202,0.0,1.81988758672,-2.57418965069,5.41177232233,-0.115253745176,0.0148547711161,0.0,410.13603450314207,411.2389232630331,409.62131092908226,409.16361764047286
2.940000000000002,1.75297354382,-1.95768559395,24.680745585,6.04347941949,6.16604626114,0.0,1.88137003039,-2.70093583024,5.34241085486,-0.108537231687,0.0182289243694,0.0,423.16494636288996,423.45528601940543,422.09113431578965,422.65842736392756
3.000000000000002,1.86793208152,-2.12415166076,25.001264653,6.03775264092,6.16676739623,0.0,1.95043215352,-2.84845826063,5.34117485307,-0.0773737220792,-0.00483332426082,0.0,445.22415818099375,443.3327902978699,445.84076603187464,448.37197239170206
3.0600000000000023,1.98695456563,-2.29944377031,25.3211500241,6.03290687145,6.16680938,0.0,2.01694192868,-2.99504020768,5.32139187061,-0.0885834789067,0.00994624721571,0.0,440.28598206791116,441.5073257376768,440.4188135764253,439.48508234669623
3.1200000000000023,2.10974019617,-2.48316728732,25.6380203359,6.02753269717,6.16717321109,0.0,2.07585692589,-3.12959449537,5.24098407656,-0.0916170097243,-0.00312514112648,0.0,421.34253229163556,420.21059335211385,420.4203086195525,420.1501186461772
3.1800000000000024,2.23615019055,-2.6752799272,25.9508712959,6.02228614088,6.16703998221,0.0,2.1377874205,-3.27466556268,5.18723790682,-0.0801876463196,-0.000469791523988,0.0,429.17841707693975,429.4038289218812,429.5403691871302,430.5020685149932
3.2400000000000024,2.36704273227,-2.87790916127,26.266862029,6.01716042714,6.1666488136,0.0,2.2251417897,-3.47997078892,5.34446072333,-0.0987839672323,-0.0227596238124,0.0,497.7810466263849,496.1470394488861,496.91457395821743,495.54390569190883
3.3000000000000025,2.50225540531,-3.09090490256,26.5846103354,6.01119885006,6.1654696565,0.0,2.282033677,-3.62046591986,5.24718177694,-0.100535557411,-0.0140685635276,0.0,417.5735532867567,418.3312138545273,418.05769243755003,417.8958206188655
3.3600000000000025,2.64099512053,-3.31267403051,26.8973329926,6.00549302127,6.16420117877,0.0,2.34267159015,-3.77240008095,5.17676936667,-0.0859906622611,-0.0416021109277,0.0,429.2629619372685,426.9194093933289,425.77475320262647,427.0093864346638
3.4200000000000026,2.78341009714,-3.54370900221,27.2059420213,6.0000460454,6.16166422128,0.0,2.40466549471,-3.9292833096,5.11000924738,-0.102680723604,-0.0436792101588,0.0,429.30793953473466,429.1305797981643,429.17669187917346,427.75000143717034
3.4800000000000026,2.92979035271,-3.78474859981,27.5121533899,5.99437495,6.15924527443,0.0,2.4748263039,-4.10589368169,5.09649358763,-0.0818276389996,-0.0343204725836,0.0,446.77617204652245,447.5378826444685,446.4703162002671,448.1610706760845
3.5400000000000027,3.08073792081,-4.03724064384,27.8199849545,5.99023692988,6.1571202212,0.0,2.55683513392,-4.31084593051,5.16358061903,-0.0511165411126,-0.0377067843679,0.0,473.5098862600051,473.2487910112036,473.82303955832924,476.1750410288602
3.6000000000000028,3.23652973813,-4.30187628358,28.1309479245,5.98670032855,6.15470850018,0.0,2.6363333495,-4.51060869328,5.20105836137,-0.0831253364399,-0.0457040532513,0.0,467.2613420309706,466.63657803133447,468.083605799398,465.5828141642324
3.660000000000003,3.39714800756,-4.57863652309,28.444230939,5.9814937849,6.15237791647,0.0,2.71772404728,-4.71514848044,5.24078284177,-0.0953077496225,-0.0277964802849,0.0,469.46395304601333,470.8509717906358,469.1053943235322,468.15236456534734
3.720000000000003,3.5625015772,-4.8673877615,28.7585230368,5.97531799368,6.15054266201,0.0,2.7941154967,-4.91042090252,5.23491950574,-0.126014095778,-0.0368520436872,0.0,456.6697476986352,455.9463747525025,458.50280231764094,456.0466545223161
3.780000000000003,3.73254090437,-5.16817285561,29.0729423585,5.96751175421,6.14796935572,0.0,2.87395600553,-5.11639139095,5.24478897555,-0.139874934801,-0.0590707429348,0.0,464.91549970889463,463.1698813464268,463.55932100673203,462.4536497627768
3.840000000000003,3.90773725757,-5.48222260697,29.3901158709,5.9599253157,6.14464465813,0.0,2.96608744459,-5.35251734831,5.32616521651,-0.108039946187,-0.0489496965629,0.0,486.99068196834406,487.7455166808236,487.50728416045274,489.86710199745704
3.900000000000003,4.08804665259,-5.80953822559,29.7088760915,5.95387435562,6.14207508746,0.0,3.04436116092,-5.55857123623,5.29843917041,-0.0893798674601,-0.0327651275866,0.0,455.91100931580365,457.20163070102194,455.70959133624956,457.1904399913435
3.960000000000003,4.27271509609,-6.14851262513,30.0234490395,5.94838505293,6.14061877615,0.0,3.11134411769,-5.74121583127,5.18716655691,-0.096075793506,-0.0111725771919,0.0,429.2914647096944,431.1201332312215,429.6744882111052,429.09889335884577
4.020000000000002,4.46198836711,-6.49989697276,30.3350899484,5.94279201611,6.13950381748,0.0,3.19767882386,-5.97209547232,5.19985677889,-0.0880420308561,-0.0406343235885,0.0,471.8691259078165,469.58864630720495,472.12154446358153,472.7343375972784
4.080000000000001,4.65553702238,-6.86315681667,30.6414442249,5.93773333255,6.13683925684,0.0,3.25413969773,-6.13732169482,5.01222607211,-0.0777392483164,-0.053291872776,0.0,405.1655613937392,404.0242012934374,404.9010756170438,405.82058943655517
4.14,4.8527896024,-7.23711046023,30.9383348927,5.93279159136,6.13454022831,0.0,3.32111319066,-6.32845734704,4.8839836976,-0.0937334216535,-0.0184756090053,0.0,425.051030782658,428.02416992691263,426.0798617917651,424.7038668401764
4.199999999999998,5.0549451265,-7.62464917515,31.2328954779,5.92734925963,6.13305661778,0.0,3.41730949755,-6.58994691021,4.93333000968,-0.0852530623269,-0.0417359246676,0.0,485.4587264533783,483.70967094039486,485.8648864187311,486.49427266167487
4.259999999999997,5.26244557663,-8.02700176263,31.5275565594,5.92314878791,6.13049150971,0.0,3.49946880333,-6.82233325868,4.88793816212,-0.0499289149818,-0.0448645279388,0.0,457.9710114593406,457.72108056562945,456.438387907238,459.24551532319174
4.319999999999996,5.47495399647,-8.4435301787,31.8196979343,5.92045825308,6.12838953333,0.0,3.58421951265,-7.06237369144,4.84935803185,-0.0362345198914,-0.0203723898028,0.0,460.9602541404459,462.89160565409986,460.93679167066654,462.01694386322146
4.379999999999995,5.69231562895,-8.87400688902,32.1079568598,5.91810098131,6.12738259376,0.0,3.6611707175,-7.28738557034,4.75890683489,-0.0462244967075,-0.0104268554099,0.0,446.01403561271104,446.8258871391224,445.77836792495776,444.9602460468755
4.439999999999993,5.91411397506,-9.31769571048,32.3896644082,5.9148144405,6.12738082696,0.0,3.73206940404,-7.50291619224,4.63118349815,-0.0833585984811,0.0152654860835,0.0,433.62334244681267,435.77699617067054,434.5733594368452,431.44586557902613
4.499999999999992,6.14067100182,-9.77566405364,32.6667721398,5.90994209685,6.12889794334,0.0,3.81952298303,-7.76330436176,4.60476645476,-0.0772168907218,0.0401589534683,0.0,467.90051417542776,469.8351275176127,468.2142793567092,468.6870203765531
4.559999999999991,6.37200271551,-10.2484358147,32.9396952414,5.90493903985,6.13110521034,0.0,3.89124610659,-7.99654362663,4.49228261708,-0.100055778337,0.0290116311991,0.0,442.7856735980316,441.8679918903879,442.373568963117,440.48230432904114
4.6199999999999894,6.60762134604,-10.7354599751,33.2060149794,5.89921087776,6.13268799284,0.0,3.96245745382,-8.23843222674,4.38448537075,-0.0875964828463,0.0205150494237,0.0,444.70505942309757,444.00846494853573,444.2398804178724,445.25283357962724
4.679999999999988,6.84705676953,-11.2361541605,33.4632562426,5.89397841856,6.1341301936,0.0,4.01861045369,-8.45236944026,4.19024916144,-0.0864416372934,0.0302838953726,0.0,414.6072952535669,415.46509767201655,414.8819023420054,414.9764355235468
4.739999999999987,7.09045064217,-11.7514527517,33.7126516072,5.88931689662,6.136729195,0.0,4.09415015355,-8.72501781659,4.12207533349,-0.0642906782487,0.0613396295126,0.0,458.19475576645135,460.65868924009123,458.3660641197753,460.11876667455664
4.799999999999986,7.33777044232,-12.2819016522,33.9545166607,5.88536425382,6.14067114967,0.0,4.149523323,-8.95762848403,3.94008613614,-0.0692544677165,0.0732353491153,0.0,420.9749474989138,422.0067809668867,421.47189005207116,421.0390291570463
4.859999999999984,7.58913157112,-12.8286598553,34.1905474434,5.88116510394,6.14465134297,0.0,4.22853162069,-9.26833689474,3.92638197797,-0.0714894023896,0.0466635045716,0.0,480.3132152032827,478.2959707533803,479.0353049268191,478.86193377019003
4.919999999999983,7.84483602822,-13.3934177705,34.4236620321,5.87704139809,6.14747855834,0.0,4.29454700584,-9.55777818333,3.84325250292,-0.0637130952163,0.0480181751988,0.0,459.7697036854695,459.87829951876546,457.9659685708659,458.5808373342075
4.979999999999982,8.1037795289,-13.9738546175,34.6472966307,5.87325244087,6.15064406156,0.0,4.33669979094,-9.79133773776,3.61140424664,-0.0620453736401,0.0608610836824,0.0,406.8925268115789,408.0431386568852,408.43287235469586,408.57836275773275
5.0399999999999805,8.36649573733,-14.5724338051,34.865960376,5.86942365314,6.15408465728,0.0,4.41979844291,-10.1618577008,3.67543809488,-0.0676044422369,0.0491721756453,0.0,507.9883172775629,507.151010023043,508.1821702577785,507.7810114612867
